shop_id,city_name,location_id,per_pay,score,comment_cnt,shop_level,cate_1_name,cate_2_name,cate_3_name
1364,4,941,20,2,1,2,0,6,20
1365,25,399,10,3,18,2,0,4,5
1366,8,1127,16,2,1,0,0,10,33
1367,4,629,13,3,2,1,0,4,5
1368,15,935,2,1,0,0,1,9,1
1369,4,631,15,3,2,2,0,2,3
1370,20,318,1,4,2,0,0,0,2
1371,23,916,17,4,3,1,0,4,8
1372,10,847,2,0,9,0,0,4,8
1373,10,657,20,4,0,1,1,1,1
1374,3,684,6,3,2,0,0,4,5
1375,12,979,3,3,1,0,0,3,4
1376,12,1024,10,2,3,2,0,6,15
1377,104,556,14,3,13,2,0,4,5
1378,15,57,10,3,2,0,0,3,4
1379,8,255,1,4,0,1,1,9,1
1380,17,291,4,4,2,1,0,0,2
1381,17,344,2,3,0,1,1,9,1
1382,17,852,4,4,0,1,1,9,1
1383,4,485,1,3,1,0,0,5,6
1384,12,602,14,2,0,0,0,4,18
1385,8,1033,7,0,0,0,1,1,1
1386,9,798,13,3,1,0,0,3,4
1387,8,626,9,3,4,0,0,3,11
1388,105,246,14,3,6,2,0,4,5
1389,5,970,13,4,8,2,0,4,5
1390,3,690,8,2,1,0,0,4,8
1391,12,85,1,1,0,0,0,4,8
1392,4,1091,3,0,3,0,0,10,33
1393,106,893,15,3,7,2,0,4,5
1394,8,1127,8,0,0,0,1,1,1
1395,31,961,12,3,7,2,0,4,5
1396,10,216,17,4,0,1,1,1,1
1397,42,355,19,0,0,1,1,1,1
1398,8,643,17,3,2,2,0,0,0
1399,23,580,10,3,4,1,0,3,4
1400,9,764,1,3,0,0,0,5,6
1401,15,155,15,3,3,2,0,4,5
1402,4,286,5,3,1,0,0,5,6
1403,10,966,12,1,0,1,1,1,1
1404,8,924,7,2,2,0,0,7,9
1405,25,399,11,2,1,0,0,2,3
1406,17,120,7,4,0,1,1,9,1
1407,4,884,2,2,1,0,0,5,6
1408,49,814,7,0,1,0,0,4,8
1409,8,943,7,2,2,2,0,4,8
1410,32,1158,14,3,11,2,0,4,5
1411,8,339,13,3,6,2,0,4,5
1412,54,638,13,3,10,2,0,4,5
1413,4,144,5,3,1,0,0,4,8
1414,23,129,14,0,0,0,1,1,1
1415,8,752,10,0,0,0,1,1,1
1416,6,1063,5,4,3,0,0,0,2
1417,5,543,18,4,0,1,1,1,1
1418,28,1151,1,2,0,0,0,6,28
1419,4,32,5,0,1,0,0,4,8
1420,4,865,2,4,0,1,1,9,1
1421,8,420,15,3,4,2,0,4,5
1422,12,737,19,3,0,0,0,10,33
1423,14,985,17,0,0,1,1,1,1
1424,8,519,10,3,7,2,0,4,5
1425,18,141,6,0,0,1,1,9,1
1426,4,378,2,0,0,1,1,9,1
1427,32,1158,12,2,4,0,0,5,6
1428,3,288,12,3,6,2,0,4,5
1429,4,286,10,3,3,2,0,4,8
1430,23,823,6,3,0,0,0,4,8
1431,23,199,16,4,4,1,0,3,4
1432,25,956,8,3,9,2,0,4,5
1433,10,1109,13,3,1,0,0,3,21
1434,4,89,6,2,5,0,0,4,8
1435,23,142,14,3,6,2,0,4,5
1436,11,1070,18,0,0,1,1,1,1
1437,15,541,7,1,4,0,0,4,8
1438,106,893,15,3,13,2,0,4,5
1439,25,4,10,3,1,0,0,2,3
1440,107,1140,18,0,0,1,1,1,1
1441,25,4,15,0,0,1,1,1,1
1442,8,844,15,3,1,0,0,4,18
1443,48,784,5,2,3,0,0,5,13
1444,23,823,12,3,4,0,0,0,0
1445,4,363,16,3,0,1,1,1,1
1446,4,865,2,0,0,1,1,9,1
1447,23,402,9,2,1,0,0,6,28
1448,26,391,16,1,1,0,0,5,13
1449,3,728,14,2,6,2,0,4,5
1450,23,750,15,3,6,2,0,4,5
1451,31,503,6,2,2,0,0,2,24
1452,10,758,15,3,6,2,0,4,5
1453,30,379,14,3,11,2,0,4,5
1454,5,947,3,3,1,0,0,10,33
1455,47,1100,2,0,0,0,1,9,1
1456,9,878,20,2,3,0,0,6,15
1457,8,709,10,2,1,0,0,2,3
1458,8,695,8,2,2,2,0,4,8
1459,36,81,13,3,2,1,0,4,5
1460,4,941,20,2,3,2,0,6,23
1461,4,361,8,3,17,2,0,4,5
1462,20,38,3,2,2,1,0,4,8
1463,4,815,13,4,2,0,0,2,3
1464,25,284,6,4,2,0,0,5,6
1465,8,649,20,4,0,1,1,1,1
1466,14,1075,15,0,0,1,1,1,1
1467,12,676,11,3,4,2,0,3,4
1468,31,1062,16,0,0,0,1,1,1
1469,4,485,14,3,20,2,0,4,5
1470,5,262,11,4,2,0,0,0,31
1471,32,437,15,3,7,2,0,4,5
1472,4,1094,5,4,7,0,0,0,2
1473,13,326,3,4,2,0,0,0,2
1474,8,387,10,3,4,2,0,4,5
1475,100,106,14,3,5,2,0,4,5
1476,20,23,7,0,0,0,1,9,1
1477,15,867,7,3,7,2,0,4,5
1478,6,912,1,4,7,1,0,0,2
1479,2,223,13,2,4,2,0,4,5
1480,49,362,9,3,3,2,0,3,21
1481,4,884,3,3,2,2,0,0,2
1482,35,360,16,0,0,1,1,1,1
1483,13,1080,8,3,7,2,0,4,5
1484,2,801,17,3,0,1,1,1,1
1485,8,821,13,3,5,2,0,4,5
1486,15,228,5,3,0,0,0,5,6
1487,16,754,3,1,1,0,0,5,6
1488,25,1106,8,4,0,1,1,9,1
1489,8,833,7,3,8,2,0,4,5
1490,58,747,19,0,0,1,1,1,1
1491,24,1134,17,3,2,0,0,3,4
1492,10,991,4,0,1,0,0,4,8
1493,8,1127,15,2,0,1,0,4,8
1494,9,763,16,3,3,0,0,3,4
1495,12,209,4,0,0,0,1,9,1
1496,25,1095,13,4,0,1,1,1,1
1497,6,167,5,4,0,1,1,9,1
1498,24,366,20,4,0,1,1,1,1
1499,8,1086,11,0,0,0,1,1,1
1500,25,123,17,0,0,0,1,1,1
1501,8,359,4,4,0,1,1,9,1
1502,15,973,1,3,3,0,0,2,3
1503,47,567,3,1,2,0,0,4,8
1504,43,385,5,2,1,0,0,5,16
1505,25,1126,7,4,0,1,1,9,1
1506,108,1045,19,0,0,1,1,1,1
1507,18,61,8,3,2,0,0,2,3
1508,8,904,18,1,0,1,1,1,1
1509,16,1047,12,3,5,2,0,4,5
1510,8,714,11,3,1,2,0,2,3
1511,25,399,8,2,3,0,0,3,21
1512,15,47,15,3,5,2,0,5,6
1513,45,671,13,2,6,2,0,4,5
1514,18,936,1,3,1,0,0,5,6
1515,23,9,18,0,0,1,1,1,1
1516,18,1029,4,4,0,1,1,9,1
1517,23,655,14,3,6,2,0,4,5
1518,109,670,19,4,0,1,1,1,1
1519,4,749,12,3,5,2,0,2,3
1520,25,338,9,4,0,1,1,9,1
1521,4,382,8,0,1,0,0,4,8
1522,23,402,17,0,0,1,1,1,1
1523,41,918,2,1,1,0,0,3,4
1524,12,37,13,3,10,2,0,4,5
1525,48,636,10,2,4,0,0,5,16
1526,25,176,3,4,1,0,0,3,4
1527,10,1057,12,2,4,2,0,4,5
1528,4,485,7,3,0,1,1,1,1
1529,36,50,1,3,2,0,0,0,2
1530,42,83,13,2,6,2,0,4,5
1531,8,134,15,3,2,0,0,3,4
1532,10,813,7,2,1,1,0,3,4
1533,23,319,18,3,10,2,0,4,8
1534,18,61,3,3,0,1,1,9,1
1535,18,585,19,0,0,1,1,1,1
1536,33,721,3,4,0,1,1,9,1
1537,110,1025,15,3,7,2,0,4,5
1538,41,1016,17,3,0,1,1,1,1
1539,9,245,20,4,6,2,0,7,14
1540,67,1153,11,2,11,2,0,4,5
1541,53,718,14,2,4,2,0,4,5
1542,13,471,9,3,3,2,0,4,5
1543,53,1138,18,0,0,0,1,1,1
1544,23,273,18,2,0,1,1,1,1
1545,12,416,15,4,0,1,1,1,1
1546,23,331,18,4,2,0,0,5,6
1547,25,434,20,2,3,1,0,6,28
1548,35,143,1,0,0,0,0,4,8
1549,4,901,10,3,1,0,0,2,3
1550,8,950,7,2,1,0,0,2,3
1551,8,709,9,3,3,2,0,4,8
1552,14,876,8,2,4,2,0,4,5
1553,48,793,13,3,9,2,0,4,5
1554,4,250,1,3,1,0,0,5,16
1555,25,210,12,3,4,2,0,3,4
1556,51,307,1,2,1,0,0,4,8
1557,44,92,13,3,18,2,0,4,5
1558,4,1093,6,3,2,0,0,0,2
1559,12,435,16,2,4,2,0,5,6
1560,85,169,14,3,14,2,0,4,5
1561,8,924,12,2,1,0,0,4,8
1562,31,613,8,3,1,0,0,2,24
1563,31,1049,18,3,1,0,0,2,3
1564,9,279,13,3,8,2,0,4,5
1565,4,865,12,3,1,0,0,2,3
1566,23,866,6,0,0,0,1,9,1
1567,8,642,17,4,1,0,0,4,5
1568,12,831,12,3,13,2,0,4,5
1569,36,999,1,3,2,0,0,2,3
1570,4,286,4,4,0,1,1,9,1
1571,18,7,1,2,0,0,0,0,2
1572,12,1024,11,3,2,1,0,3,11
1573,6,1063,4,4,0,1,1,9,1
1574,33,896,12,3,5,2,0,4,5
1575,111,409,16,0,0,1,1,1,1
1576,47,698,7,3,5,2,0,4,5
1577,35,920,6,4,3,2,0,4,5
1578,28,1151,1,1,0,0,0,6,28
1579,25,399,20,3,2,0,0,6,28
1580,31,389,20,3,0,1,1,1,1
1581,16,803,8,3,5,2,0,0,0
1582,31,306,11,3,6,2,0,4,5
1583,8,630,9,3,10,2,0,4,5
1584,8,359,18,0,0,0,1,1,1
1585,23,388,12,2,1,0,0,5,16
1586,112,54,16,3,5,2,0,4,5
1587,113,1133,16,3,1,0,0,3,11
1588,47,292,8,3,5,2,0,4,5
1589,8,1003,6,4,3,0,0,0,2
1590,4,1046,8,2,2,2,0,2,3
1591,24,151,5,3,2,0,0,4,8
1592,28,799,13,3,6,2,0,4,5
1593,114,241,13,2,6,2,0,4,5
1594,8,1032,13,2,3,1,0,4,5
1595,14,226,19,2,2,0,0,6,28
1596,25,583,1,3,2,0,0,5,16
1597,10,195,4,1,1,0,0,4,8
1598,78,879,3,3,0,1,1,9,1
1599,8,554,15,3,1,0,0,5,6
1600,15,552,16,1,2,0,0,4,8
1601,4,40,14,3,1,2,0,2,3
1602,43,452,12,3,5,2,0,4,5
1603,25,1126,8,3,3,0,0,5,6
1604,12,905,17,3,1,2,0,2,24
1605,9,133,18,2,0,1,1,1,1
1606,15,552,16,2,3,0,0,6,28
1607,29,238,15,3,1,1,0,4,5
1608,19,509,3,2,1,0,0,2,3
1609,4,124,13,3,3,2,0,2,3
1610,4,378,5,3,2,0,0,3,11
1611,35,475,19,0,0,1,1,1,1
1612,12,606,4,0,0,0,1,9,1
1613,8,341,3,0,0,1,1,9,1
1614,26,771,18,4,0,0,1,1,1
1615,8,900,1,4,0,1,1,9,1
1616,8,833,18,0,0,1,1,1,1
1617,15,746,2,4,0,1,1,9,1
1618,10,12,14,2,9,2,0,4,5
1619,8,501,6,3,4,0,0,0,2
1620,13,1107,2,1,0,0,0,4,8
1621,15,710,1,3,3,0,0,0,0
1622,8,882,5,0,0,1,1,9,1
1623,43,121,12,3,20,2,0,4,5
1624,4,621,13,3,20,2,0,4,5
1625,33,1060,11,0,0,0,1,1,1
1626,4,280,5,3,2,0,0,10,35
1627,25,972,8,3,7,2,0,4,5
1628,4,1094,9,2,3,2,0,6,23
1629,31,1147,20,3,2,1,1,1,1
1630,25,953,5,3,1,0,0,5,6
1631,15,335,4,2,6,0,0,2,3
1632,12,510,4,0,0,0,1,9,1
1633,16,178,6,3,5,0,0,8,25
1634,31,1026,8,3,0,1,1,1,1
1635,54,785,12,3,2,2,0,0,0
1636,23,137,6,3,2,0,0,4,8
1637,8,882,5,1,3,0,0,4,8
1638,8,694,10,3,2,0,0,3,11
1639,8,1054,20,2,3,2,0,10,12
1640,8,1061,8,2,1,0,0,2,3
1641,4,280,14,3,1,0,0,5,13
1642,15,552,7,3,5,0,0,3,21
1643,26,162,7,3,3,2,0,4,5
1644,15,11,13,3,7,2,0,3,4
1645,25,161,5,3,2,0,0,0,2
1646,115,1089,15,2,7,2,0,4,5
1647,8,457,12,3,12,2,0,4,5
1648,9,1051,15,0,0,0,1,1,1
1649,97,483,13,2,4,2,0,4,5
1650,16,748,1,2,1,0,0,0,31
1651,15,47,10,2,4,2,0,4,5
1652,15,448,8,3,1,0,0,3,4
1653,31,1142,17,0,0,0,1,1,1
1654,15,552,20,1,2,0,0,6,28
1655,15,552,14,2,2,0,0,4,8
1656,4,521,9,3,1,0,0,5,6
1657,49,254,9,0,0,0,1,1,1
1658,23,713,7,4,10,2,0,0,0
1659,44,302,11,2,4,1,0,4,8
1660,2,351,16,1,5,2,0,4,5
1661,116,189,18,0,0,0,1,1,1
1662,15,242,12,2,7,2,0,4,5
1663,48,636,17,3,0,1,1,1,1
1664,15,883,17,3,5,2,0,5,6
1665,25,126,4,0,0,0,1,1,1
1666,70,152,19,0,0,1,1,1,1
1667,15,552,7,3,15,2,0,0,0
1668,8,937,4,4,5,0,0,0,0
1669,31,412,16,0,0,0,1,1,1
1670,25,680,20,4,10,2,0,7,14
1671,14,651,9,2,0,0,0,5,6
1672,12,831,16,3,6,2,0,5,6
1673,8,616,18,0,0,1,1,1,1
1674,18,585,3,3,1,0,0,5,6
1675,4,850,13,3,1,0,0,0,31
1676,4,286,4,4,0,1,1,9,1
1677,20,23,20,4,7,2,0,7,14
1678,25,1155,15,1,1,0,0,4,8
1679,24,345,7,1,2,0,0,4,8
1680,12,1018,4,0,0,0,1,9,1
1681,31,48,4,3,1,0,0,0,2
1682,20,682,7,3,6,2,0,4,5
1683,8,626,17,2,2,1,0,4,8
1684,23,610,9,3,2,1,0,3,4
1685,23,331,3,1,0,0,0,4,8
1686,15,251,2,3,0,1,1,9,1
1687,25,623,18,0,0,1,1,1,1
1688,36,999,2,3,1,0,0,4,8
1689,15,807,12,2,8,2,0,4,5
1690,14,122,7,3,8,2,0,4,5
1691,13,955,2,2,1,0,0,0,0
1692,26,184,20,0,0,1,1,1,1
1693,31,663,6,2,2,0,0,2,3
1694,4,740,3,2,0,0,0,0,0
1695,8,554,4,1,0,1,1,9,1
1696,15,867,3,4,0,1,1,9,1
1697,8,921,5,3,3,0,0,0,2
1698,12,209,1,1,0,0,0,4,8
1699,8,647,9,1,2,2,0,4,8
1700,12,435,3,2,1,0,0,5,16
1701,10,79,9,3,4,0,0,4,8
1702,18,794,2,4,0,1,1,9,1
1703,25,971,15,1,2,0,0,5,6
1704,8,809,8,1,4,0,0,4,5
1705,8,545,4,4,2,0,0,0,2
1706,23,328,3,0,0,0,1,9,1
1707,4,485,1,3,2,0,0,5,16
1708,18,14,3,3,0,1,1,9,1
1709,8,1033,4,4,0,1,1,9,1
1710,12,510,17,4,0,1,1,1,1
1711,4,378,3,3,0,1,1,9,1
1712,10,594,7,2,4,2,0,4,5
1713,4,110,10,3,1,0,0,3,4
1714,10,1068,3,0,2,0,0,4,8
1715,10,733,20,2,1,1,0,7,32
1716,4,378,7,3,3,0,0,5,16
1717,16,347,19,0,0,1,1,1,1
1718,25,680,10,3,2,1,0,5,41
1719,4,386,3,3,2,0,0,4,8
1720,15,155,10,2,13,1,0,6,20
1721,24,508,2,3,1,0,0,6,28
1722,74,1042,17,0,0,0,1,1,1
1723,15,295,8,3,5,2,0,4,5
1724,31,933,1,2,1,0,0,5,16
1725,32,201,2,4,2,0,0,0,0
1726,23,588,19,0,0,1,1,1,1
1727,23,826,12,3,5,0,0,4,8
1728,25,680,4,0,0,1,1,9,1
1729,9,1132,8,4,3,0,0,0,2
1730,12,1030,19,2,4,2,0,10,12
1731,23,381,4,3,1,0,0,4,8
1732,25,17,12,3,4,0,0,3,21
1733,24,741,3,3,1,0,0,2,29
1734,8,329,3,4,0,1,1,9,1
1735,23,1066,14,4,7,2,0,4,5
1736,117,555,13,4,4,2,0,4,5
1737,8,417,12,3,1,0,0,5,6
1738,14,802,2,0,0,0,1,9,1
1739,8,609,10,2,2,0,0,5,6
1740,10,1109,2,0,0,1,1,9,1
1741,5,87,19,0,0,0,1,1,1
1742,8,662,8,2,0,0,0,5,16
1743,24,300,17,4,0,1,1,1,1
1744,20,24,14,4,9,2,0,4,5
1745,4,287,13,3,20,2,0,4,5
1746,8,640,6,2,0,1,0,4,8
1747,13,59,19,2,1,0,0,10,26
1748,98,986,13,3,7,2,0,4,5
1749,8,544,11,3,0,0,0,3,4
1750,9,410,12,3,6,2,0,4,5
1751,12,726,18,4,0,1,1,1,1
1752,39,856,19,0,0,1,1,1,1
1753,15,36,2,3,0,0,1,9,1
1754,15,448,12,3,1,0,0,2,3
1755,31,946,4,3,2,0,0,0,2
1756,23,135,16,3,5,2,0,6,15
1757,3,582,20,4,5,0,5,15,1
1758,20,682,12,3,5,2,0,4,5
1759,25,311,5,0,0,0,1,1,1
1760,21,444,9,3,6,2,0,0,0
1761,25,399,20,2,4,2,0,10,12
1762,23,331,4,0,1,0,0,4,8
1763,23,160,12,3,10,2,0,4,5
1764,23,113,4,3,0,0,1,9,1
1765,9,245,8,3,1,0,0,3,11
1766,8,148,5,4,0,1,1,9,1
1767,35,909,19,0,0,1,1,1,1
1768,15,29,2,2,0,0,1,9,1
1769,18,936,1,4,1,0,0,0,2
1770,11,101,19,0,0,1,1,1,1
1771,33,180,3,1,1,0,0,4,8
1772,12,324,16,0,1,0,0,5,6
1773,15,392,19,0,0,1,1,1,1
1774,15,808,4,4,0,0,1,9,1
1775,4,895,12,3,18,2,0,4,5
1776,8,157,11,3,6,2,0,4,5
1777,4,629,10,1,1,0,0,4,8
1778,39,600,17,0,0,0,1,1,1
1779,23,86,10,3,11,2,0,4,5
1780,113,553,17,4,0,1,1,1,1
1781,10,862,13,2,2,1,0,4,8
1782,15,867,2,0,0,1,1,9,1
1783,13,707,18,0,0,1,1,1,1
1784,15,36,8,2,11,2,0,4,5
1785,15,11,3,0,0,0,1,9,1
1786,6,219,1,4,1,0,0,0,2
1787,4,386,2,4,1,0,0,0,2
1788,6,1040,3,4,1,0,0,8,10
1789,12,606,4,2,1,0,0,4,8
1790,23,77,9,3,10,2,0,4,5
1791,5,13,12,3,6,2,0,4,5
1792,9,1051,17,3,2,2,0,2,24
1793,8,554,13,0,0,0,1,1,1
1794,11,1008,19,0,0,1,1,1,1
1795,10,424,10,2,4,0,0,4,8
1796,25,680,9,3,5,0,0,10,26
1797,8,1033,2,2,1,1,0,3,11
1798,39,5,10,3,0,0,0,4,8
1799,18,1002,1,4,1,0,0,2,3
1800,1,514,16,1,4,2,0,4,5
1801,25,399,20,2,5,2,0,10,12
1802,67,1011,18,0,0,1,1,1,1
1803,29,1090,4,3,2,0,0,2,3
1804,31,654,15,3,8,2,0,4,5
1805,42,83,12,2,6,2,0,4,5
1806,23,51,5,4,0,0,1,9,1
1807,32,735,15,3,12,2,0,4,5
1808,51,307,2,3,0,0,0,5,16
1809,23,1043,11,2,9,2,0,4,5
1810,14,425,8,3,1,0,0,2,24
1811,15,911,3,4,0,0,1,9,1
1812,11,2,14,3,4,2,0,4,5
1813,25,231,3,3,1,0,0,0,2
1814,25,575,7,0,1,0,0,4,8
1815,8,643,3,4,0,1,1,9,1
1816,15,883,16,1,1,0,0,0,31
1817,15,335,10,2,10,2,0,4,5
1818,6,634,2,4,1,0,0,2,29
1819,33,177,12,2,2,1,0,4,8
1820,9,299,13,3,8,2,0,4,5
1821,33,177,19,3,0,1,1,1,1
1822,15,853,7,1,1,0,0,4,8
1823,15,36,20,4,8,2,0,7,14
1824,12,416,17,3,1,2,0,2,24
1825,11,1073,2,0,0,0,0,4,8
1826,16,532,19,0,0,1,1,1,1
1827,8,153,16,3,1,0,0,5,16
1828,15,392,5,3,3,0,0,0,2
1829,15,459,11,2,14,2,0,4,5
1830,7,20,15,2,4,2,0,4,5
1831,10,105,3,0,5,0,0,4,8
1832,6,219,17,0,0,0,1,1,1
1833,26,271,17,4,0,0,1,1,1
1834,17,949,6,4,0,1,1,9,1
1835,8,642,16,3,1,0,0,0,31
1836,107,384,17,0,0,1,1,1,1
1837,23,1101,13,3,5,2,0,4,5
1838,25,500,16,0,0,0,1,1,1
1839,12,892,17,3,0,1,1,1,1
1840,23,580,17,3,3,2,0,5,6
1841,8,91,9,2,1,2,0,4,8
1842,4,1094,4,3,2,0,0,2,3
1843,8,341,3,0,0,1,1,9,1
1844,32,136,10,3,4,2,0,4,5
1845,31,496,7,0,0,0,1,1,1
1846,8,694,7,3,2,2,0,4,8
1847,12,290,16,1,0,0,1,16,1
1848,118,1039,18,0,0,1,1,1,1
1849,18,71,3,4,0,1,1,9,1
1850,78,879,17,3,0,0,1,1,1
1851,24,732,7,2,1,0,0,4,8
1852,25,461,15,4,0,1,1,1,1
1853,23,114,8,3,5,2,0,4,5
1854,31,22,9,0,0,0,1,1,1
1855,4,261,2,0,0,0,1,9,1
1856,10,991,7,2,2,0,0,5,13
1857,14,802,2,2,1,0,0,4,8
1858,12,676,3,2,1,0,0,4,8
1859,15,853,10,2,11,2,0,4,5
1860,8,697,5,3,3,2,0,0,2
1861,4,1093,4,3,4,2,0,0,2
1862,8,937,9,3,2,1,0,0,17
1863,4,485,7,3,0,0,0,5,16
1864,25,680,3,4,0,1,1,9,1
1865,4,250,18,1,2,0,0,5,6
1866,16,116,1,3,0,0,0,2,3
1867,9,436,14,3,1,0,0,6,30
1868,14,41,12,3,3,2,0,0,0
1869,119,863,18,0,0,1,1,1,1
1870,8,662,15,2,2,1,0,4,8
1871,82,989,13,3,4,2,0,4,5
1872,6,1063,18,0,0,1,1,1,1
1873,4,182,2,4,1,0,0,5,6
1874,29,525,16,2,8,2,0,4,5
1875,8,1127,2,3,0,1,1,9,1
1876,12,581,9,3,9,2,0,4,5
1877,14,1075,9,3,5,2,0,0,0
1878,14,851,2,2,1,0,0,2,3
1879,9,891,15,4,0,0,1,1,1
1880,25,73,13,4,3,0,0,3,11
1881,14,408,1,1,2,0,0,7,32
1882,29,998,15,3,9,2,0,4,5
1883,31,63,20,4,3,2,0,7,14
1884,31,990,12,3,7,2,0,4,5
1885,23,77,10,3,5,2,0,4,5
1886,8,358,16,4,0,1,1,1,1
1887,8,694,5,3,5,2,0,0,2
1888,15,67,3,4,0,0,1,9,1
1889,23,916,5,3,0,0,0,4,8
1890,8,1032,4,4,0,1,1,9,1
1891,14,226,16,0,1,0,0,4,8
1892,4,749,3,3,3,2,0,0,2
1893,10,558,19,1,2,0,0,7,32
1894,23,855,3,4,0,0,1,9,1
1895,15,270,5,2,5,0,0,3,4
1896,4,485,6,3,1,0,0,2,3
1897,18,936,1,3,1,0,0,6,7
1898,4,1094,10,3,10,2,0,4,5
1899,49,1083,2,3,1,0,0,4,8
1900,17,323,5,4,0,0,1,9,1
1901,17,1009,19,0,0,0,1,1,1
1902,4,363,11,3,2,0,0,2,3
1903,6,1063,14,3,14,2,0,4,5
1904,9,207,1,3,1,0,0,3,4
1905,12,1007,3,0,0,0,1,9,1
1906,28,736,18,0,0,1,1,1,1
1907,10,706,3,4,0,0,1,9,1
1908,12,1024,20,1,1,0,0,6,34
1909,12,416,4,3,2,0,0,3,4
1910,23,1146,6,0,0,1,1,1,1
1911,3,625,20,4,8,2,0,7,14
1912,33,115,12,3,9,2,0,4,5
1913,3,728,11,4,3,2,0,3,11
1914,25,680,7,0,0,0,1,1,1
1915,23,322,10,3,3,0,0,4,8
1916,18,585,3,0,0,1,1,9,1
1917,6,1063,16,4,2,0,0,3,4
1918,53,967,2,4,3,0,0,2,3
1919,48,820,14,3,5,2,0,4,5
1920,15,57,2,3,0,0,1,9,1
1921,21,34,17,4,0,1,1,1,1
1922,15,932,18,3,0,1,1,1,1
1923,8,643,11,2,3,1,0,3,4
1924,72,342,14,1,9,2,0,4,5
1925,5,87,19,4,0,1,1,1,1
1926,10,332,6,1,5,1,0,6,20
1927,5,340,2,3,1,0,0,2,3
1928,4,629,15,2,20,2,0,4,5
1929,13,364,2,0,0,0,1,9,1
1930,8,993,7,2,2,2,0,4,8
1931,10,1109,4,0,4,0,0,4,8
1932,31,530,11,0,0,0,1,1,1
1933,23,135,18,3,3,2,0,7,32
1934,106,440,15,2,7,2,0,4,5
1935,44,393,2,3,3,0,0,2,3
1936,8,584,14,2,7,2,0,4,5
1937,53,724,15,0,0,0,1,1,1
1938,25,399,19,2,3,2,0,7,32
1939,23,268,19,4,0,1,1,1,1
1940,47,292,11,2,6,2,0,4,5
1941,25,215,13,4,4,2,0,3,4
1942,59,125,15,3,7,2,0,4,5
1943,12,1017,2,4,5,0,0,3,11
1944,8,627,16,0,0,1,1,1,1
1945,23,502,6,4,13,2,0,0,0
1946,57,712,19,0,0,0,1,1,1
1947,78,873,2,4,0,1,1,9,1
1948,8,168,17,0,0,0,1,1,1
1949,4,411,11,4,0,0,0,2,3
1950,31,431,19,0,0,1,1,1,1
1951,32,843,15,3,9,2,0,4,5
1952,101,1102,12,2,2,2,0,0,0
1953,15,335,19,2,1,0,0,7,14
1954,15,746,18,4,0,1,1,1,1
1955,8,185,12,3,8,2,0,4,5
1956,4,631,3,1,0,1,1,9,1
1957,8,554,4,0,0,1,1,9,1
1958,35,445,9,3,3,0,0,2,3
1959,4,773,3,3,2,0,0,2,24
1960,104,556,7,4,9,2,0,0,0
1961,15,36,6,0,0,0,1,1,1
1962,31,449,15,3,3,0,0,2,29
1963,18,585,3,4,0,1,1,9,1
1964,4,405,8,2,0,0,0,4,18
1965,31,496,8,2,3,0,0,2,3
1966,4,378,5,2,1,0,0,5,6
1967,8,1127,18,4,0,1,1,1,1
1968,8,168,20,3,1,0,0,10,26
1969,8,833,7,3,2,0,0,3,11
1970,5,1139,17,2,0,0,1,1,1
1971,8,642,6,4,4,0,0,0,2
1972,15,842,14,2,5,2,0,4,5
1973,12,285,8,4,0,1,1,1,1
1974,8,1127,6,4,3,0,0,0,2
1975,6,418,9,3,6,0,0,3,11
1976,0,819,7,2,3,0,0,5,6
1977,2,774,6,3,3,0,0,4,8
1978,25,680,8,3,2,0,0,3,4
1979,3,462,15,4,3,0,0,4,18
1980,120,1121,17,4,0,1,1,1,1
1981,2,774,2,2,0,0,0,2,3
1982,100,661,3,2,1,0,0,4,8
1983,20,318,1,4,0,0,0,3,21
1984,4,1059,7,2,1,0,0,4,8
1985,8,1036,15,2,17,2,0,4,5
1986,15,60,13,2,8,2,0,4,5
1987,4,850,5,4,3,0,0,0,2
1988,47,559,18,0,0,1,1,1,1
1989,6,870,15,3,2,2,0,4,5
1990,28,550,12,3,9,2,0,4,5
1991,8,1127,5,4,0,1,1,9,1
1992,121,118,19,0,0,1,1,1,1
1993,2,179,4,3,0,0,0,0,2
1994,8,478,13,3,3,2,0,3,4
1995,31,780,16,0,0,0,1,1,1
1996,48,248,6,3,1,0,0,4,8
1997,8,924,10,1,2,0,0,4,8
1998,29,1090,1,2,2,0,0,5,16
1999,24,1134,19,0,0,1,1,1,1
2000,4,378,7,3,2,0,0,5,16
